gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2872863577	66df9620-115a-4794-be25-3a5b99786b1d	04c23bc1-10b1-11e7-9428-9e88cf78e826	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	PHALACROCORAX BOUGAINVILLII		PE	PISCO	Ica department	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862													2481884	6066498	PRESERVED_SPECIMEN	UF	Birds	22833				CC_BY_NC_4_0		PRITCHARD, PETER			2024-03-25T04:01:46.743Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1706114054	fdf5cc60-9fcc-11da-a90c-b8a03c50a862	27796	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvilli		PE	Chorillos		PRESENT		e147be40-75eb-11d9-b257-b8a03c50a862									1870-03-28	28	3	1870	2481884	6066498	PRESERVED_SPECIMEN	MIZPAN						CC_BY_NC_4_0		Jelski K.			2024-01-25T07:35:22.781Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE
1699081498	bb5b30b4-827e-4d5e-a86a-825d65cb6583	pbdb:occ:1196719	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii Lesson 1837	Lesson 1837	PE	coast of Northwestern Peru		PRESENT		b711353c-44d7-4e8b-90c5-16fea0d247e0	-4.7	-80.5		0.1									2481884	6066498	FOSSIL_SPECIMEN	PBDB	71346					CC_BY_NC_4_0		Lemon and Churcher			2024-03-21T16:37:56.985Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
1698632179	bb5b30b4-827e-4d5e-a86a-825d65cb6583	pbdb:occ:627140	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii Lesson 1837	Lesson 1837	PE		Arequipa	PRESENT		b711353c-44d7-4e8b-90c5-16fea0d247e0	-15.671667	-74.536667		2.778E-4									2481884	6066498	FOSSIL_SPECIMEN	PBDB	67634					CC_BY_NC_4_0		Urbina and Stucchi			2024-03-21T16:37:24.877Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
1586203992	365e1c3b-cbf4-49c4-a391-6b8a36bb7922	SERFOR:INFFS:CO-617:2651	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE			PRESENT		06899e5a-7450-4ccc-a7ba-52885a3cf624	-5.079419	-80.016241							2013-03-20	20	3	2013	2481884	6066498	HUMAN_OBSERVATION	SERFOR						CC_BY_NC_4_0					2024-01-24T17:22:59.238Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1337842595	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:346809	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii (Lesson, 1837)	(Lesson, 1837)	PE	Paracas		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-13.83999	-76.25207	3036.0	1.0E-5					1968-11-09	9	11	1968	2481884	6066498	PRESERVED_SPECIMEN	MCZ	Orn	346809		Raymond A. Paynter, Jr.		CC_BY_NC_4_0	President and Fellows of Harvard College	Elizabeth S. Paynter, Raymond A. Paynter, Jr.			2024-03-26T19:41:59.613Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1322535418	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ebe92494-d412-4fa1-8f84-6b69737f074f	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE	Independencia Bay, Santa Rosa Island		PRESENT	4	bc092ff0-02e4-11dc-991f-b8a03c50a862									1935-06-14	14	6	1935	2481884	6066498	PRESERVED_SPECIMEN	USNM	BIRDS	USNM B39873				CC0_1_0		W. Schmitt			2024-03-02T12:59:43.896Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322102401	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d8c5935a-3590-43ec-99b4-25e5c58ffe42	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE	Chincha		PRESENT	3	bc092ff0-02e4-11dc-991f-b8a03c50a862									1907-07-31	31	7	1907	2481884	6066498	PRESERVED_SPECIMEN	USNM	BIRDS	USNM B32044				CC0_1_0		R. Coker			2024-03-02T12:57:19.386Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321934922	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d15879a0-837f-4b5a-8064-79185cc00c2e	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-31	31	3	1965	2481884	6066498	PRESERVED_SPECIMEN	USNM	BIRDS	USNM 496726				CC0_1_0		Collector Unknown			2024-03-02T12:58:36.738Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319924521	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37869bbed-c1ca-44a3-80e6-d2da0617bae1	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1907-05-30	30	5	1907	2481884	6066498	PRESERVED_SPECIMEN	USNM	BIRDS	USNM 212032				CC0_1_0		R. Coker			2024-03-02T12:58:24.444Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317295756	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30420b2cd-f276-4a32-b571-61f1947ba7f7	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1907-05-28	28	5	1907	2481884	6066498	PRESERVED_SPECIMEN	USNM	BIRDS	USNM 212033				CC0_1_0		R. Coker			2024-03-02T12:57:41.375Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1268725465	aad97542-a068-449d-adb3-a8e937f64cb4	urn:catalog:AK:AK:LB6915	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillei		PE			PRESENT		32e82a64-c9b4-4b2f-9fbd-d446309b973f	-12.478053	-76.770373	5000.0						1972-10-28	28	10	1972	2481884	6066498	PRESERVED_SPECIMEN	AK	AK	LB6915				CC_BY_4_0					2024-01-24T23:21:56.576Z	StillImage	COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1211875573	136560fa-9eb9-492f-866e-5bd110c52f74	URI:catalog:ROM:Birds:77392	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE	Talara	Piura	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-4.590285	-81.278229	4059.0						1958-02		2	1958	2481884	6066498	PRESERVED_SPECIMEN	ROM	Birds	77392				CC_BY_NC_4_0	Royal Ontario Museum	Edmund, G E			2024-01-24T16:10:13.191Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211550791	210babc8-5723-41ac-bb13-c834590dbb15	URI:catalog:ROM:Palaeobiology-Vertebrate Fossils:13238	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo	Leucocarbo bougainvillii		SPECIES	Phalacrocorax bougainvillii (Lesson, 1837)	Phalacrocorax bougainvillii		PE	Talara	Piura Department	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862									1958-01		1	1958	2481884	6066498	FOSSIL_SPECIMEN	ROM	Vertebrate Palaeontology	13238		Campbell;Kenneth;E		CC_BY_NC_4_0	Royal Ontario Museum	Edmund;A.;Gordon;			2024-01-24T16:37:16.403Z		COORDINATE_INVALID;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
